,index,pose,keypoints
23,23,HOLD,"[0.0, 0.0, 0.0, 0.19923371647509577, -0.06130268199233716, -9.10629030353521e-05, 0.3716475095785441, -0.18773946360153257, -0.0001319924177645523, 0.49808429118773945, -0.29118773946360155, -0.00016948009967683198, 0.6130268199233716, -0.3486590038314176, -0.00020596032607023566, 0.2413793103448276, -0.5019157088122606, -5.580957816471821e-05, 0.3103448275862069, -0.6934865900383141, -0.00010422172740152335, 0.34099616858237547, -0.8122605363984674, -0.00015118861030224005, 0.36398467432950193, -0.9157088122605364, -0.00018871433014036417, 0.12643678160919541, -0.5287356321839081, -6.310084550881117e-05, 0.1685823754789272, -0.7509578544061303, -0.00010488000475234735, 0.1839080459770115, -0.89272030651341, -0.0001512476582944421, 0.19157088122605365, -1.0, -0.00018799138117903317, 0.01532567049808429, -0.5172413793103449, -8.382492803858436e-05, 0.034482758620689655, -0.7318007662835249, -0.00013568124018288944, 0.05363984674329502, -0.8582375478927203, -0.00018371504765239991, 0.07279693486590039, -0.9616858237547893, -0.00021748690235996434, -0.10344827586206896, -0.4674329501915709, -0.0001140836841266987, -0.16475095785440613, -0.6245210727969349, -0.00017335672810952604, -0.19923371647509577, -0.7318007662835249, -0.00020702931310817934, -0.22988505747126436, -0.8314176245210728, -0.0002276789540611264]"
24,24,HOLD,"[0.0, 0.0, 0.0, 0.19540229885057472, -0.06513409961685823, -9.240808925973644e-05, 0.3716475095785441, -0.18773946360153257, -0.00013479728976764584, 0.49808429118773945, -0.29118773946360155, -0.00017365950388805763, 0.6130268199233716, -0.3524904214559387, -0.00021129372815855305, 0.23754789272030652, -0.5019157088122606, -5.563540616818915e-05, 0.3065134099616858, -0.6973180076628352, -0.00010515968658565705, 0.34099616858237547, -0.8122605363984674, -0.00015347059998811576, 0.36398467432950193, -0.9118773946360154, -0.0001916873112206044, 0.12260536398467432, -0.5325670498084292, -6.262248072238404e-05, 0.16475095785440613, -0.7547892720306514, -0.00010484773991087531, 0.1839080459770115, -0.89272030651341, -0.00015224323815648727, 0.19157088122605365, -1.0, -0.0001898987294099126, 0.011494252873563218, -0.5172413793103449, -8.348508410405982e-05, 0.03065134099616858, -0.7318007662835249, -0.00013567770004151568, 0.05363984674329502, -0.8620689655172413, -0.0001844070663111206, 0.07279693486590039, -0.9616858237547893, -0.00021873357535201157, -0.10344827586206896, -0.47126436781609193, -0.00011405781365324855, -0.16475095785440613, -0.6283524904214559, -0.00017313285346111262, -0.20306513409961685, -0.735632183908046, -0.00020680566683005242, -0.22988505747126436, -0.8352490421455939, -0.00022769581024096528]"
25,25,HOLD,"[0.0, 0.0, 0.0, 0.19157088122605365, -0.06513409961685823, -9.223285924808614e-05, 0.367816091954023, -0.18773946360153257, -0.00013478181904454223, 0.49808429118773945, -0.29118773946360155, -0.00017396987474435472, 0.6091954022988506, -0.3524904214559387, -0.0002120578707741172, 0.23754789272030652, -0.5019157088122606, -5.6187696091885504e-05, 0.3065134099616858, -0.6934865900383141, -0.00010718152859809637, 0.3371647509578544, -0.8122605363984674, -0.00015660065877177588, 0.3563218390804598, -0.9118773946360154, -0.0001955393055724492, 0.12260536398467432, -0.5287356321839081, -6.380250703937131e-05, 0.16475095785440613, -0.7509578544061303, -0.00010775564436177523, 0.18007662835249041, -0.8888888888888888, -0.00015670261183155332, 0.19157088122605365, -1.0, -0.0001954293310063586, 0.011494252873563218, -0.5172413793103449, -8.521385567321056e-05, 0.02681992337164751, -0.7318007662835249, -0.00013836646179280857, 0.04980842911877394, -0.8582375478927203, -0.00018752288049816055, 0.06896551724137931, -0.9578544061302682, -0.00022201637103790863, -0.10727969348659004, -0.4674329501915709, -0.00011635432802777063, -0.1685823754789272, -0.6283524904214559, -0.00017568983128395457, -0.20306513409961685, -0.735632183908046, -0.00020938025771124035, -0.23371647509578544, -0.8352490421455939, -0.00023018511909328996]"
26,26,HOLD,"[0.0, 0.0, 0.0, 0.1946564885496183, -0.061068702290076333, -9.349892484870118e-05, 0.3702290076335878, -0.18702290076335878, -0.0001357125708470044, 0.5, -0.2900763358778626, -0.0001740921466482641, 0.6145038167938931, -0.3511450381679389, -0.00021135291255477273, 0.24045801526717558, -0.5, -5.772280798478434e-05, 0.30916030534351147, -0.6946564885496184, -0.00010783652924491702, 0.33587786259541985, -0.8091603053435115, -0.00015650728347967142, 0.35877862595419846, -0.9122137404580153, -0.0001950321882585669, 0.12595419847328243, -0.5305343511450382, -6.38169350251123e-05, 0.16412213740458015, -0.7519083969465649, -0.00010654243875415723, 0.183206106870229, -0.8893129770992366, -0.00015448372569567826, 0.19083969465648856, -1.0, -0.0001926642686206102, 0.015267175572519083, -0.5190839694656488, -8.362614485918563e-05, 0.030534351145038167, -0.7290076335877863, -0.0001354590662640606, 0.04961832061068702, -0.8587786259541985, -0.00018413062385340227, 0.06870229007633588, -0.9580152671755725, -0.00021863429103508703, -0.10687022900763359, -0.46946564885496184, -0.00011324592091292368, -0.16412213740458015, -0.6259541984732825, -0.0001716780732228692, -0.20229007633587787, -0.732824427480916, -0.00020516007243086815, -0.22900763358778625, -0.8320610687022901, -0.00022598455894859236]"
27,27,HOLD,"[0.0, 0.0, 0.0, 0.19696969696969696, -0.06439393939393939, -9.10144869607381e-05, 0.3712121212121212, -0.1893939393939394, -0.00013120169810353457, 0.4962121212121212, -0.2916666666666667, -0.00016796833781661962, 0.6098484848484849, -0.3484848484848485, -0.00020391764319384288, 0.23863636363636365, -0.5, -5.489345134513497e-05, 0.3068181818181818, -0.6931818181818182, -0.00010394513186260255, 0.3371212121212121, -0.8068181818181818, -0.00015213410429059206, 0.3560606060606061, -0.9090909090909091, -0.00019045633492224695, 0.125, -0.5303030303030303, -6.221659596976558e-05, 0.16287878787878787, -0.75, -0.00010460027496100024, 0.18181818181818182, -0.8863636363636364, -0.00015277756352396275, 0.1893939393939394, -1.0, -0.00019111025036815994, 0.015151515151515152, -0.5151515151515151, -8.304305715848652e-05, 0.030303030303030304, -0.7272727272727273, -0.00013501409528461923, 0.05303030303030303, -0.8560606060606061, -0.00018437911646012657, 0.07196969696969698, -0.9545454545454546, -0.00021927141304800557, -0.10606060606060606, -0.4659090909090909, -0.00011342125439362644, -0.16666666666666666, -0.625, -0.00017216784063693802, -0.20075757575757575, -0.7310606060606061, -0.00020622029592673536, -0.23106060606060605, -0.8295454545454546, -0.00022747784657991846]"
28,28,HOLD,"[0.0, 0.0, 0.0, 0.19696969696969696, -0.06439393939393939, -9.199949239133227e-05, 0.3712121212121212, -0.1856060606060606, -0.00013323104774755302, 0.4962121212121212, -0.2916666666666667, -0.00017078174818087953, 0.6098484848484849, -0.3484848484848485, -0.00020776187242777303, 0.23863636363636365, -0.5, -5.868332873472003e-05, 0.3068181818181818, -0.6893939393939394, -0.0001092726686834591, 0.3371212121212121, -0.8068181818181818, -0.0001582420823735023, 0.35984848484848486, -0.9090909090909091, -0.0001969958257980624, 0.12878787878787878, -0.5265151515151515, -6.586315198723358e-05, 0.16666666666666666, -0.75, -0.00010909386886008103, 0.18181818181818182, -0.8863636363636364, -0.00015755389143465388, 0.19318181818181818, -1.0, -0.0001962449399168046, 0.015151515151515152, -0.5113636363636364, -8.656735592161408e-05, 0.03409090909090909, -0.7272727272727273, -0.00013933332725349945, 0.05303030303030303, -0.8560606060606061, -0.00018972861697170112, 0.07196969696969698, -0.9583333333333334, -0.00022541768824405986, -0.10606060606060606, -0.4621212121212121, -0.00011679026217291094, -0.16287878787878787, -0.6212121212121212, -0.00017689523177961752, -0.20075757575757575, -0.7272727272727273, -0.00021215027851030928, -0.23106060606060605, -0.8295454545454546, -0.00023425950954703012]"
29,29,HOLD,"[0.0, 0.0, 0.0, 0.19771863117870722, -0.060836501901140684, -9.476836644941057e-05, 0.3726235741444867, -0.18631178707224336, -0.0001369918477904172, 0.5019011406844106, -0.29277566539923955, -0.00017492829196869749, 0.6159695817490495, -0.34980988593155893, -0.00021185515414689078, 0.24334600760456274, -0.49809885931558934, -5.962244799671618e-05, 0.311787072243346, -0.6920152091254753, -0.00010997987407078408, 0.34220532319391633, -0.8098859315589354, -0.00015864140777143335, 0.3650190114068441, -0.9125475285171103, -0.00019728208762674376, 0.12927756653992395, -0.5285171102661597, -6.553014224989432e-05, 0.17110266159695817, -0.752851711026616, -0.00010909320540364351, 0.18631178707224336, -0.8897338403041825, -0.0001575929297745419, 0.19391634980988592, -1.0, -0.00019610781380042025, 0.019011406844106463, -0.5171102661596958, -8.520245837004566e-05, 0.034220532319391636, -0.7300380228136882, -0.0001389218314570584, 0.057034220532319393, -0.8593155893536122, -0.00018926251497168605, 0.07604562737642585, -0.9581749049429658, -0.00022462035003333592, -0.10266159695817491, -0.467680608365019, -0.00011455482093163417, -0.1634980988593156, -0.623574144486692, -0.00017519968574101127, -0.20152091254752852, -0.7338403041825095, -0.0002103645139372359, -0.22813688212927757, -0.8326996197718631, -0.00023224576431145333]"
30,30,HOLD,"[0.0, 0.0, 0.0, 0.19245283018867926, -0.06037735849056604, -9.25179313144498e-05, 0.3622641509433962, -0.18867924528301888, -0.00013383531579363062, 0.49056603773584906, -0.2943396226415094, -0.00017141122253367527, 0.6037735849056604, -0.35094339622641507, -0.00020794226266234716, 0.2339622641509434, -0.4981132075471698, -5.9535989310821813e-05, 0.3018867924528302, -0.6943396226415094, -0.00010986601781101888, 0.33584905660377357, -0.8113207547169812, -0.00015840693698670672, 0.35471698113207545, -0.9132075471698113, -0.00019678725339263283, 0.12075471698113208, -0.5283018867924528, -6.620859574528401e-05, 0.15849056603773584, -0.7509433962264151, -0.00010890863226201341, 0.17735849056603772, -0.8905660377358491, -0.00015646399425941985, 0.18490566037735848, -1.0, -0.00019426763572714405, 0.011320754716981131, -0.5169811320754717, -8.622767321275257e-05, 0.026415094339622643, -0.7283018867924528, -0.00013792713248436347, 0.04905660377358491, -0.8566037735849057, -0.0001860107055018437, 0.06792452830188679, -0.9547169811320755, -0.00022010949656580021, -0.10943396226415095, -0.4679245283018868, -0.00011601098256222648, -0.16981132075471697, -0.6264150943396226, -0.0001741174842719666, -0.2037735849056604, -0.7320754716981132, -0.00020700041087100133, -0.2339622641509434, -0.8301886792452831, -0.00022741768672712736]"
31,31,HOLD,"[0.0, 0.0, 0.0, 0.19622641509433963, -0.06037735849056604, -9.777979699057347e-05, 0.3660377358490566, -0.18490566037735848, -0.00014213765797861463, 0.49433962264150944, -0.29056603773584905, -0.00018185795427604786, 0.6113207547169811, -0.3471698113207547, -0.0002205460077760254, 0.24150943396226415, -0.4981132075471698, -6.515413331647084e-05, 0.30943396226415093, -0.690566037735849, -0.00011783420145623083, 0.3433962264150943, -0.8075471698113208, -0.00016762037271710056, 0.3622641509433962, -0.909433962264151, -0.00020701240767959274, 0.12830188679245283, -0.5283018867924528, -7.052597381145443e-05, 0.1660377358490566, -0.7471698113207547, -0.00011655138016983142, 0.18490566037735848, -0.8905660377358491, -0.0001657543818354506, 0.19245283018867926, -1.0, -0.000204549850215317, 0.01509433962264151, -0.5132075471698113, -8.980822400213531e-05, 0.033962264150943396, -0.7245283018867924, -0.0001452619394614911, 0.05660377358490566, -0.8566037735849057, -0.0001958815917102695, 0.07547169811320754, -0.9584905660377359, -0.0002313548180865691, -0.10566037735849057, -0.4641509433962264, -0.00011907186941267304, -0.1660377358490566, -0.6188679245283019, -0.00018065419349017127, -0.2037735849056604, -0.7283018867924528, -0.0002162054119818515, -0.23018867924528302, -0.8301886792452831, -0.0002385000092252145]"
32,32,HOLD,"[0.0, 0.0, 0.0, 0.19172932330827067, -0.06015037593984962, -9.641571714060053e-05, 0.36466165413533835, -0.18796992481203006, -0.0001397241845417501, 0.4924812030075188, -0.2894736842105263, -0.00017835702748493447, 0.6090225563909775, -0.3458646616541353, -0.00021631608305387333, 0.23684210526315788, -0.49624060150375937, -6.502903299042458e-05, 0.3082706766917293, -0.6879699248120301, -0.000116438921414796, 0.3383458646616541, -0.8082706766917294, -0.0001655499976183, 0.35714285714285715, -0.9097744360902256, -0.00020468249162155288, 0.12406015037593984, -0.5263157894736842, -7.064770208307976e-05, 0.16541353383458646, -0.7481203007518797, -0.00011523240352301971, 0.18045112781954886, -0.8872180451127819, -0.00016390776081011112, 0.18796992481203006, -1.0, -0.0002026295345555332, 0.011278195488721804, -0.5112781954887218, -8.980272465224854e-05, 0.03007518796992481, -0.7255639097744361, -0.00014352531110700214, 0.05263157894736842, -0.8533834586466166, -0.00019424060094891935, 0.07142857142857142, -0.9586466165413534, -0.00023028939487609054, -0.10902255639097744, -0.462406015037594, -0.00011879448129088661, -0.16917293233082706, -0.6203007518796992, -0.00017942586368902588, -0.20676691729323307, -0.7293233082706767, -0.00021493803375015883, -0.23308270676691728, -0.8270676691729323, -0.0002374074723066005]"
33,33,HOLD,"[0.0, 0.0, 0.0, 0.19172932330827067, -0.06015037593984962, -9.43924442181117e-05, 0.36466165413533835, -0.18421052631578946, -0.0001381125071802637, 0.4924812030075188, -0.2857142857142857, -0.00017764024608127294, 0.6090225563909775, -0.34210526315789475, -0.00021701174686735873, 0.24060150375939848, -0.4924812030075188, -6.830611991040827e-05, 0.31203007518796994, -0.6842105263157895, -0.00012164682209501727, 0.34210526315789475, -0.8045112781954887, -0.00017137708075970774, 0.36466165413533835, -0.9060150375939849, -0.00021069509702079415, 0.12781954887218044, -0.5225563909774437, -7.578317667766759e-05, 0.16917293233082706, -0.7443609022556391, -0.00012223982949015926, 0.18796992481203006, -0.8872180451127819, -0.00017158758767127233, 0.19548872180451127, -1.0, -0.00021071928339803266, 0.011278195488721804, -0.5075187969924813, -9.632306191043884e-05, 0.03383458646616541, -0.7218045112781954, -0.0001512307108256257, 0.05639097744360902, -0.8533834586466166, -0.00020244546966455176, 0.07518796992481203, -0.9586466165413534, -0.00023889583868201653, -0.10526315789473684, -0.45864661654135336, -0.00012639509671622787, -0.16541353383458646, -0.6165413533834586, -0.00018764406502256854, -0.19924812030075187, -0.7255639097744361, -0.00022312865953258245, -0.22932330827067668, -0.8233082706766918, -0.00024564222737372506]"
34,34,HOLD,"[0.0, 0.0, 0.0, 0.19548872180451127, -0.05639097744360902, -9.493769044267633e-05, 0.3684210526315789, -0.18045112781954886, -0.00013862096266191833, 0.49624060150375937, -0.2819548872180451, -0.0001777535687039772, 0.6127819548872181, -0.33458646616541354, -0.00021686630186282732, 0.24812030075187969, -0.4924812030075188, -7.117109460042961e-05, 0.31954887218045114, -0.6842105263157895, -0.00012481849601395277, 0.3533834586466165, -0.8045112781954887, -0.00017483445363386361, 0.37218045112781956, -0.9097744360902256, -0.00021447518367069237, 0.13533834586466165, -0.5225563909774437, -7.845548663597488e-05, 0.17669172932330826, -0.7443609022556391, -0.00012504066896618888, 0.19548872180451127, -0.8872180451127819, -0.00017456540644618035, 0.20300751879699247, -1.0, -0.00021394601038525108, 0.018796992481203006, -0.5075187969924813, -9.86032080381539e-05, 0.041353383458646614, -0.7218045112781954, -0.00015351395902778102, 0.06766917293233082, -0.8533834586466166, -0.00020514494203088108, 0.08646616541353383, -0.9586466165413534, -0.00024186444226513361, -0.10150375939849623, -0.45864661654135336, -0.00012830433137435792, -0.15789473684210525, -0.6165413533834586, -0.00018977862372435253, -0.19548872180451127, -0.7255639097744361, -0.00022561083263473533, -0.22180451127819548, -0.8270676691729323, -0.00024831378807251746]"
35,35,HOLD,"[0.0, 0.0, 0.0, 0.19101123595505617, -0.0599250936329588, -9.773770418586084e-05, 0.36329588014981273, -0.1797752808988764, -0.00014310858677915147, 0.4943820224719101, -0.2808988764044944, -0.00018366478978104533, 0.6104868913857678, -0.3333333333333333, -0.00022406176801557573, 0.24719101123595505, -0.49063670411985016, -7.233942836044607e-05, 0.32209737827715357, -0.6816479400749064, -0.00012742935615165578, 0.352059925093633, -0.8014981273408239, -0.0001785648255052566, 0.37453183520599254, -0.9063670411985019, -0.00021896346407516347, 0.1348314606741573, -0.5205992509363296, -7.897894907836339e-05, 0.1760299625468165, -0.7415730337078652, -0.00012710387460827555, 0.1947565543071161, -0.8838951310861424, -0.00017769607943621642, 0.20599250936329588, -1.0, -0.0002176657515258753, 0.018726591760299626, -0.5093632958801498, -9.888881191188651e-05, 0.04119850187265917, -0.7191011235955056, -0.00015522500278431105, 0.06741573033707865, -0.8539325842696629, -0.0002070788392599977, 0.0898876404494382, -0.9588014981273408, -0.00024384025506838606, -0.10112359550561797, -0.4606741573033708, -0.00012866941739190558, -0.15730337078651685, -0.6179775280898876, -0.0001907558449831723, -0.19101123595505617, -0.7265917602996255, -0.00022633589729020832, -0.21722846441947566, -0.8277153558052435, -0.00024884096198393783]"
