,index,pose,keypoints
344,344,HOLD,"[0.0, 0.0, 0.0, -0.21333333333333335, 0.0, -0.00010769135534322534, -0.44, -0.06666666666666667, -0.0001683256869139566, -0.6133333333333333, -0.14222222222222222, -0.00022105288286563033, -0.76, -0.19555555555555557, -0.00027390001660806875, -0.4266666666666667, -0.4177777777777778, -0.0001077234590671752, -0.5777777777777777, -0.6044444444444445, -0.00019623241602933678, -0.6666666666666666, -0.72, -0.00026803415794726486, -0.7333333333333333, -0.8266666666666667, -0.000321613600978152, -0.31555555555555553, -0.49777777777777776, -0.0001208233430606419, -0.4444444444444444, -0.7288888888888889, -0.00019353149777872304, -0.52, -0.88, -0.0002551382294584275, -0.5822222222222222, -1.0, -0.00030178346679829497, -0.19111111111111112, -0.5244444444444445, -0.00014981971958832218, -0.27555555555555555, -0.7288888888888889, -0.0002300799069757886, -0.3377777777777778, -0.8533333333333334, -0.00028470577577309085, -0.4, -0.9511111111111111, -0.00032421709874824956, -0.044444444444444446, -0.5022222222222222, -0.00018864736073106138, -0.05333333333333334, -0.6577777777777778, -0.0002650488261999979, -0.06666666666666667, -0.7555555555555555, -0.00029914586192590934, -0.09777777777777778, -0.8355555555555556, -0.0003220438802860473]"
345,345,HOLD,"[0.0, 0.0, 0.0, -0.20982142857142858, 0.004464285714285714, -0.00010784911597992521, -0.4419642857142857, -0.0625, -0.0001680435207756911, -0.6160714285714286, -0.13839285714285715, -0.00022017490059716188, -0.7589285714285714, -0.19196428571428573, -0.000272221230710658, -0.42410714285714285, -0.41964285714285715, -0.00010805680922944459, -0.5803571428571429, -0.6026785714285714, -0.00019620039574316399, -0.6696428571428571, -0.7232142857142857, -0.0002668529876060128, -0.7366071428571429, -0.8258928571428571, -0.00031902083868473596, -0.3169642857142857, -0.5, -0.00012046512756011143, -0.44642857142857145, -0.7321428571428571, -0.00019219444473453758, -0.5223214285714286, -0.8794642857142857, -0.000251578981397874, -0.5848214285714286, -1.0, -0.00029612942872349535, -0.1875, -0.5223214285714286, -0.00014887276113079956, -0.2767857142857143, -0.7276785714285714, -0.0002275218549268995, -0.34375, -0.8526785714285714, -0.00027964591721385545, -0.40625, -0.9508928571428571, -0.000317061335987745, -0.04017857142857143, -0.5044642857142857, -0.00018723779631559166, -0.05357142857142857, -0.6651785714285714, -0.0002606762234605193, -0.06696428571428571, -0.7633928571428571, -0.00029220220773394444, -0.09375, -0.8392857142857143, -0.0003132160713847603]"
346,346,HOLD,"[0.0, 0.0, 0.0, -0.20982142857142858, 0.004464285714285714, -0.00010828870638895134, -0.4419642857142857, -0.0625, -0.00016987278582750572, -0.6160714285714286, -0.13839285714285715, -0.00022370507665466936, -0.7633928571428571, -0.1875, -0.0002780028292000176, -0.42410714285714285, -0.41964285714285715, -0.00010733794245559076, -0.5803571428571429, -0.5982142857142857, -0.00019699263310814428, -0.6696428571428571, -0.7142857142857143, -0.00026987526024514964, -0.7366071428571429, -0.8214285714285714, -0.00032369028834316235, -0.3169642857142857, -0.5, -0.00012047743216113207, -0.44642857142857145, -0.7321428571428571, -0.0001936526941556898, -0.5223214285714286, -0.8794642857142857, -0.0002543548693237442, -0.5892857142857143, -1.0, -0.00029990753615497364, -0.1875, -0.5267857142857143, -0.0001498003396227838, -0.28125, -0.7321428571428571, -0.0002296579575055294, -0.3482142857142857, -0.8526785714285714, -0.00028216853529171103, -0.4107142857142857, -0.9508928571428571, -0.0003197629010460089, -0.044642857142857144, -0.5044642857142857, -0.00018920667659979732, -0.05357142857142857, -0.6696428571428571, -0.0002629605726361157, -0.07142857142857142, -0.7678571428571429, -0.000294674101993004, -0.09375, -0.8526785714285714, -0.0003159949029551967]"
347,347,HOLD,"[0.0, 0.0, 0.0, -0.21428571428571427, 0.0, -0.00010400867774862377, -0.4419642857142857, -0.0625, -0.00016307779541285022, -0.6160714285714286, -0.13839285714285715, -0.00021514190380906534, -0.7589285714285714, -0.19196428571428573, -0.00026755321258724915, -0.42857142857142855, -0.41964285714285715, -9.985317462835042e-05, -0.5848214285714286, -0.59375, -0.00018572045909286721, -0.6741071428571429, -0.7098214285714286, -0.00025681364968731046, -0.7455357142857143, -0.8080357142857143, -0.00030981649797721743, -0.32142857142857145, -0.5, -0.00011486343360951017, -0.45535714285714285, -0.7321428571428571, -0.0001850791437156829, -0.5357142857142857, -0.8794642857142857, -0.00024509378662378775, -0.6026785714285714, -1.0, -0.0002902842354965328, -0.19642857142857142, -0.5267857142857143, -0.00014588943902182905, -0.29017857142857145, -0.7366071428571429, -0.000223506178374728, -0.35714285714285715, -0.8616071428571429, -0.0002760902142289824, -0.42410714285714285, -0.9598214285714286, -0.00031415745902054127, -0.049107142857142856, -0.5089285714285714, -0.00018669601948977693, -0.0625, -0.6741071428571429, -0.00025933480641983565, -0.08035714285714286, -0.7767857142857143, -0.0002909627705151812, -0.10267857142857142, -0.8616071428571429, -0.00031239459843287624]"
348,348,HOLD,"[0.0, 0.0, 0.0, -0.21171171171171171, 0.0045045045045045045, -9.950934796524184e-05, -0.44594594594594594, -0.05855855855855856, -0.0001557097905827828, -0.6171171171171171, -0.13063063063063063, -0.0002055740262105414, -0.7612612612612613, -0.18468468468468469, -0.0002559233047035119, -0.42792792792792794, -0.4144144144144144, -9.374107994010562e-05, -0.5855855855855856, -0.5855855855855856, -0.00017804820858753186, -0.6756756756756757, -0.6891891891891891, -0.00024885510334096217, -0.7522522522522522, -0.7837837837837838, -0.00030195440120060947, -0.32432432432432434, -0.5, -0.00011067866604143141, -0.4594594594594595, -0.7297297297297297, -0.0001797338017640643, -0.5405405405405406, -0.8783783783783784, -0.0002390517334311688, -0.6081081081081081, -1.0, -0.0002840930437887867, -0.1981981981981982, -0.527027027027027, -0.0001434651641058248, -0.2927927927927928, -0.7387387387387387, -0.00022077087812668274, -0.36486486486486486, -0.8603603603603603, -0.00027295853704018344, -0.43243243243243246, -0.9594594594594594, -0.0003107293392792234, -0.05405405405405406, -0.5135135135135135, -0.00018571992375901933, -0.06306306306306306, -0.6801801801801802, -0.0002564830547417362, -0.08108108108108109, -0.7837837837837838, -0.00028691704876323784, -0.1036036036036036, -0.8693693693693694, -0.0003080505870652384]"
349,349,HOLD,"[0.0, 0.0, 0.0, -0.21621621621621623, 0.0, -0.00010519921085774144, -0.44594594594594594, -0.05855855855855856, -0.0001642120882350453, -0.6216216216216216, -0.13063063063063063, -0.0002162643110314339, -0.7657657657657657, -0.18468468468468469, -0.00026807754470876526, -0.43243243243243246, -0.4144144144144144, -9.38801596043754e-05, -0.5900900900900901, -0.581081081081081, -0.00017934920126171582, -0.6846846846846847, -0.6891891891891891, -0.0002518003250448961, -0.7612612612612613, -0.7837837837837838, -0.0003057085478780914, -0.32882882882882886, -0.5, -0.00010786262561527242, -0.4594594594594595, -0.7297297297297297, -0.00017655278357217761, -0.5405405405405406, -0.8783783783783784, -0.00023530515911798002, -0.6081081081081081, -1.0, -0.0002796971782255151, -0.20270270270270271, -0.527027027027027, -0.00013877229893447898, -0.30180180180180183, -0.7387387387387387, -0.00021514851946469684, -0.36936936936936937, -0.8603603603603603, -0.0002650752627787697, -0.4369369369369369, -0.9594594594594594, -0.00030087835661380996, -0.05855855855855856, -0.5135135135135135, -0.0001800588019412251, -0.07207207207207207, -0.6801801801801802, -0.000249174834413827, -0.09009009009009009, -0.7837837837837838, -0.0002775978428976364, -0.11261261261261261, -0.8738738738738738, -0.00029703758231609573]"
350,350,HOLD,"[0.0, 0.0, 0.0, -0.21266968325791855, 0.004524886877828055, -0.00010611229761607567, -0.4434389140271493, -0.058823529411764705, -0.00016447974145596442, -0.6199095022624435, -0.13122171945701358, -0.00021604209131159455, -0.7647058823529411, -0.18552036199095023, -0.0002673248252601166, -0.4298642533936652, -0.416289592760181, -9.136635123249153e-05, -0.5882352941176471, -0.583710407239819, -0.000176644112232266, -0.6832579185520362, -0.6923076923076923, -0.00024923688892239957, -0.7601809954751131, -0.7873303167420814, -0.00030307997612306496, -0.33031674208144796, -0.502262443438914, -0.0001044327900978295, -0.45701357466063347, -0.7330316742081447, -0.0001717872776480342, -0.5384615384615384, -0.8823529411764706, -0.0002294157486309353, -0.6063348416289592, -1.0, -0.00027301305698507574, -0.20361990950226244, -0.5339366515837104, -0.000134936891437338, -0.29411764705882354, -0.7375565610859729, -0.00020884434161596769, -0.3665158371040724, -0.8597285067873304, -0.0002576159433425342, -0.4343891402714932, -0.9592760180995475, -0.0002929547382309486, -0.058823529411764705, -0.5203619909502263, -0.00017629686797820124, -0.06787330316742081, -0.6832579185520362, -0.00024287744753954697, -0.08597285067873303, -0.7873303167420814, -0.00027025142006119514, -0.1085972850678733, -0.8778280542986425, -0.00028916144874215185]"
351,351,HOLD,"[0.0, 0.0, 0.0, -0.21171171171171171, 0.0045045045045045045, -0.00010359251030031721, -0.44144144144144143, -0.05855855855855856, -0.00016050593488563386, -0.6171171171171171, -0.12612612612612611, -0.0002109506949182361, -0.7567567567567568, -0.18468468468468469, -0.0002609716108861602, -0.43243243243243246, -0.4144144144144144, -8.769758596788752e-05, -0.5855855855855856, -0.581081081081081, -0.00017163391398592135, -0.6801801801801802, -0.6891891891891891, -0.00024392867626008783, -0.7522522522522522, -0.7837837837837838, -0.0002979146435525298, -0.32882882882882886, -0.5, -0.00010186146690408485, -0.45495495495495497, -0.7252252252252253, -0.0001688118052177933, -0.536036036036036, -0.8783783783783784, -0.00022703443441480226, -0.6036036036036037, -1.0, -0.00027140801165730126, -0.20270270270270271, -0.5315315315315315, -0.0001333676229663055, -0.2972972972972973, -0.7387387387387387, -0.00020765825985963375, -0.36486486486486486, -0.8603603603603603, -0.00025722262639895315, -0.43243243243243246, -0.9594594594594594, -0.0002933109902118035, -0.05855855855855856, -0.5180180180180181, -0.00017546416685563045, -0.07207207207207207, -0.6846846846846847, -0.00024325141177159267, -0.08558558558558559, -0.7882882882882883, -0.00027182594895538005, -0.10810810810810811, -0.8783783783783784, -0.00029178009726617884]"
352,352,HOLD,"[0.0, 0.0, 0.0, -0.21621621621621623, 0.009009009009009009, -0.00010429885112177733, -0.44594594594594594, -0.05855855855855856, -0.00016138845508927211, -0.6171171171171171, -0.13063063063063063, -0.00021169016061829606, -0.7612612612612613, -0.1891891891891892, -0.00026193788299916615, -0.43243243243243246, -0.4144144144144144, -9.163294800994147e-05, -0.5855855855855856, -0.581081081081081, -0.0001770489546222896, -0.6801801801801802, -0.6891891891891891, -0.00024981505002214617, -0.7567567567567568, -0.7837837837837838, -0.0003040543202742966, -0.32882882882882886, -0.5, -0.00010639782566703707, -0.4594594594594595, -0.7297297297297297, -0.00017482383201478352, -0.5405405405405406, -0.8783783783783784, -0.00023387812388063066, -0.6081081081081081, -1.0, -0.0002786131885267759, -0.20270270270270271, -0.5315315315315315, -0.00013820472340821734, -0.30180180180180183, -0.7387387387387387, -0.00021386025968125864, -0.36936936936936937, -0.8603603603603603, -0.0002641709260437032, -0.43243243243243246, -0.963963963963964, -0.00030063715511304353, -0.05855855855855856, -0.5180180180180181, -0.00018053461813939098, -0.07207207207207207, -0.6846846846846847, -0.0002490882828022075, -0.08558558558558559, -0.7882882882882883, -0.0002778809340549111, -0.10810810810810811, -0.8783783783783784, -0.00029799558867969544]"
353,353,HOLD,"[0.0, 0.0, 0.0, -0.21076233183856502, 0.004484304932735426, -0.0001046824590414896, -0.4439461883408072, -0.05829596412556054, -0.00016235570785050435, -0.6143497757847534, -0.13004484304932734, -0.00021289558536677616, -0.7533632286995515, -0.18834080717488788, -0.0002636406545455413, -0.4304932735426009, -0.4170403587443946, -9.500641841933866e-05, -0.5829596412556054, -0.5829596412556054, -0.00018013914118307587, -0.672645739910314, -0.6905829596412556, -0.00025196318918153845, -0.7443946188340808, -0.7892376681614349, -0.0003057291680962783, -0.32286995515695066, -0.5022421524663677, -0.0001100962413440638, -0.45739910313901344, -0.7309417040358744, -0.00018087335747862612, -0.5381165919282511, -0.8789237668161435, -0.00024244584091450067, -0.6053811659192825, -1.0, -0.00028873706660872083, -0.19730941704035873, -0.5291479820627802, -0.00014166699912924937, -0.2914798206278027, -0.7354260089686099, -0.0002217617762771155, -0.3632286995515695, -0.8609865470852018, -0.0002760636123080157, -0.4260089686098655, -0.9596412556053812, -0.0003143850722161376, -0.053811659192825115, -0.515695067264574, -0.0001830736676180042, -0.06726457399103139, -0.6816143497757847, -0.00025591936395181667, -0.08071748878923767, -0.7847533632286996, -0.0002873862061840804, -0.1031390134529148, -0.874439461883408, -0.0003088609845689861]"
354,354,HOLD,"[0.0, 0.0, 0.0, -0.21428571428571427, 0.004464285714285714, -0.00010700175639818557, -0.4419642857142857, -0.05803571428571429, -0.00016554842704419315, -0.6116071428571429, -0.13392857142857142, -0.00021663659253601253, -0.75, -0.1875, -0.0002681233807205276, -0.42857142857142855, -0.41517857142857145, -9.751659353707254e-05, -0.5803571428571429, -0.5803571428571429, -0.00018490967541711406, -0.6741071428571429, -0.6875, -0.0002585864047258214, -0.7455357142857143, -0.7857142857142857, -0.0003135348523971412, -0.32589285714285715, -0.5, -0.00011215216148955218, -0.45535714285714285, -0.7276785714285714, -0.00018432869643815662, -0.5401785714285714, -0.8794642857142857, -0.00024682248677836735, -0.6071428571428571, -1.0, -0.0002938028212242015, -0.20089285714285715, -0.53125, -0.00014358248562995612, -0.29464285714285715, -0.7366071428571429, -0.00022476569152082452, -0.36160714285714285, -0.8571428571428571, -0.0002799820274784283, -0.42410714285714285, -0.9598214285714286, -0.00031896679131358595, -0.05357142857142857, -0.5133928571428571, -0.00018519489295559005, -0.06696428571428571, -0.6785714285714286, -0.0002594421903873315, -0.08035714285714286, -0.7857142857142857, -0.00029195334763709724, -0.10267857142857142, -0.875, -0.0003141809906948012]"
355,355,HOLD,"[0.0, 0.0, 0.0, -0.20982142857142858, 0.004464285714285714, -0.00010618477090978169, -0.4419642857142857, -0.0625, -0.00016355612078200465, -0.6116071428571429, -0.13839285714285715, -0.00021357166876003118, -0.7544642857142857, -0.19196428571428573, -0.0002639059785199801, -0.42857142857142855, -0.41517857142857145, -9.691515933241135e-05, -0.5803571428571429, -0.5803571428571429, -0.00018307183565622966, -0.6741071428571429, -0.6875, -0.0002554232929412592, -0.7455357142857143, -0.7857142857142857, -0.00030941690214295444, -0.32142857142857145, -0.5, -0.00011132161361615545, -0.45535714285714285, -0.7276785714285714, -0.00018166725153686718, -0.5357142857142857, -0.8794642857142857, -0.00024207027258934692, -0.6026785714285714, -1.0, -0.00028753161991598323, -0.19642857142857142, -0.53125, -0.00014243081440667993, -0.29017857142857145, -0.7366071428571429, -0.0002210850969999813, -0.35714285714285715, -0.8571428571428571, -0.0002739549989923619, -0.42410714285714285, -0.9598214285714286, -0.0003115323015866319, -0.05357142857142857, -0.5133928571428571, -0.00018378243478066127, -0.06696428571428571, -0.6785714285714286, -0.0002545614703137744, -0.08035714285714286, -0.7857142857142857, -0.0002847338936403178, -0.09821428571428571, -0.875, -0.00030566320650596675]"
